"","IRI","label","Defs","type","ID.short","ID","label.final","label.nospace"
"11555","http://purl.obolibrary.org/obo/GO_0061323","cell proliferation involved in heart morphogenesis","The multiplication or reproduction of cells, resulting in the expansion of a cell population that contributes to the shaping of the heart.","class","GO_0061323","GO_0061323","cell_proliferation_involved_in_heart_morphogenesis","cell_proliferation_involved_in_heart_morphogenesis"
"11556","http://purl.obolibrary.org/obo/AISM_0000161","discrimenal lamella","The ridge that is in the sagittal line of the ventral part thorax.","class","AISM_0000161","AISM_0000161","discrimenal_lamella","discrimenal_lamella"
"11557","http://purl.obolibrary.org/obo/CHEBI_35604","carbon oxoanion","A negative ion consisting solely of carbon and oxygen  atoms, and therefore having the general formula CxOy(n-) for some integers x, y and n.","class","CHEBI_35604","CHEBI_35604","carbon_oxoanion","carbon_oxoanion"
"11558","http://purl.obolibrary.org/obo/GO_0014055","acetylcholine secretion, neurotransmission","The regulated release of acetylcholine by a cell. The acetylcholine acts as a neurotransmitter that acts in both the peripheral nervous system (PNS) and central nervous system (CNS).","class","GO_0014055","GO_0014055","acetylcholine_secretion,_neurotransmission","acetylcholine_secretion,_neurotransmission"
"11559","http://purl.obolibrary.org/obo/CDAO_0000091","CharacterStateDomain","","class","CDAO_0000091","CDAO_0000091","CharacterStateDomain","CharacterStateDomain"
"11560","http://purl.obolibrary.org/obo/UBERON_0005622","right dorsal aorta","","class","UBERON_0005622","UBERON_0005622","right_dorsal_aorta","right_dorsal_aorta"
"11561","http://purl.obolibrary.org/obo/GO_0003344","pericardium morphogenesis","The process in which the anatomical structure of the pericardium is generated and organized.","class","GO_0003344","GO_0003344","pericardium_morphogenesis","pericardium_morphogenesis"
"11562","http://purl.obolibrary.org/obo/PATO_0001714","increased diameter","A diameter which is relatively large.","class","PATO_0001714","PATO_0001714","increased_diameter","increased_diameter"
"11563","http://purl.obolibrary.org/obo/GO_0021703","locus ceruleus development","The process whose specific outcome is the progression of the locus ceruleus over time, from its formation to the mature structure. The locus ceruleus is a dense cluster of neurons within the dorsorostral pons. This nucleus is the major location of neurons that release norepinephrine throughout the brain, and is responsible for physiological responses to stress and panic.","class","GO_0021703","GO_0021703","locus_ceruleus_development","locus_ceruleus_development"
"11564","http://purl.obolibrary.org/obo/COLAO_0000051","supraorbital crest","The cuticular carina that is parallel to the medial margin of the eye","class","COLAO_0000051","COLAO_0000051","supraorbital_crest","supraorbital_crest"
"11565","http://purl.obolibrary.org/obo/PATO_0002412","dark yellow brown","A color consisting of yellow and brown hue and low brightness.","class","PATO_0002412","PATO_0002412","dark_yellow_brown","dark_yellow_brown"
"11566","http://purl.obolibrary.org/obo/GO_2000172","regulation of branching morphogenesis of a nerve","Any process that modulates the frequency, rate or extent of branching morphogenesis of a nerve.","class","GO_2000172","GO_2000172","regulation_of_branching_morphogenesis_of_a_nerve","regulation_of_branching_morphogenesis_of_a_nerve"
"11567","http://purl.obolibrary.org/obo/GO_0070368","positive regulation of hepatocyte differentiation","Any process that activates or increases the rate or extent of hepatocyte differentiation.","class","GO_0070368","GO_0070368","positive_regulation_of_hepatocyte_differentiation","positive_regulation_of_hepatocyte_differentiation"
"11568","http://purl.obolibrary.org/obo/UBERON_0013757","capillary blood","A blood that is part of a capillary.","class","UBERON_0013757","UBERON_0013757","capillary_blood","capillary_blood"
"11569","http://purl.obolibrary.org/obo/PR_000001022","neural cell adhesion molecule","A protein with a domain composition consisting of a large extracellular domain, including five Ig-like C2-type domains followed by two copies of the Fibronectin type-III domain (Pfam:PF00041), a single-pass transmembrane domain and a short cytoplasmic C-terminal domain.","class","PR_000001022","PR_000001022","neural_cell_adhesion_molecule","neural_cell_adhesion_molecule"
"11570","http://purl.obolibrary.org/obo/BSPO_0000079","dorsal region","Anatomical region dorsally located on the body or body part.","class","BSPO_0000079","BSPO_0000079","dorsal_region","dorsal_region"
"11571","http://purl.obolibrary.org/obo/BSPO_0000050","antero-medial region","Anatomical region that overlaps the anterior and medial regions of the body or body part.","class","BSPO_0000050","BSPO_0000050","antero-medial_region","antero-medial_region"
"11572","http://purl.obolibrary.org/obo/PATO_0002197","electronegativity","A quality that describes the power of an atom to attract electrons to itself .","class","PATO_0002197","PATO_0002197","electronegativity","electronegativity"
"11573","http://purl.obolibrary.org/obo/PATO_0001995","organismal quality","A quality that inheres in an entire organism or part of an organism.","class","PATO_0001995","PATO_0001995","organismal_quality","organismal_quality"
"11574","http://purl.obolibrary.org/obo/AISM_0004051","clypeolabrum","The region of the cuticle that is composed of the clypeus and the labrum.","class","AISM_0004051","AISM_0004051","clypeolabrum","clypeolabrum"
"11575","http://purl.obolibrary.org/obo/PATO_0001527","quiet","A sound amplitude which is relatively low.","class","PATO_0001527","PATO_0001527","quiet","quiet"
"11576","http://purl.obolibrary.org/obo/UBERON_0007023","adult organism","A multicellular organism that existence_ends_with a post-juvenile adult stage and existence_starts_with a post-juvenile adult stage.","class","UBERON_0007023","UBERON_0007023","adult_organism","adult_organism"
"11577","http://purl.obolibrary.org/obo/UBERON_0005388","photoreceptor array","An array of photoreceptors and any supporting cells found in an eye.","class","UBERON_0005388","UBERON_0005388","photoreceptor_array","photoreceptor_array"
"11578","http://purl.obolibrary.org/obo/CARO_0000010","anatomical boundary","A non-material anatomical entity of two dimensions. Anatomical boundaries are contiguous structures.","class","CARO_0000010","CARO_0000010","anatomical_boundary","anatomical_boundary"
"11579","http://purl.obolibrary.org/obo/GO_1904177","regulation of adipose tissue development","Any process that modulates the frequency, rate or extent of adipose tissue development.","class","GO_1904177","GO_1904177","regulation_of_adipose_tissue_development","regulation_of_adipose_tissue_development"
"11580","http://purl.obolibrary.org/obo/UBERON_0000328","gut wall","The wall of the digestive tract. This encompasses all parts of the digestive tract with the exception of the lumen (cavity).","class","UBERON_0000328","UBERON_0000328","gut_wall","gut_wall"
"11581","http://purl.obolibrary.org/obo/CHEBI_84729","hydroxyindoles","Any member of the class of  indoles carrying at least one hydroxy group.","class","CHEBI_84729","CHEBI_84729","hydroxyindoles","hydroxyindoles"
"11582","http://purl.obolibrary.org/obo/GO_2000794","regulation of epithelial cell proliferation involved in lung morphogenesis","Any process that modulates the frequency, rate or extent of epithelial cell proliferation involved in lung morphogenesis.","class","GO_2000794","GO_2000794","regulation_of_epithelial_cell_proliferation_involved_in_lung_morphogenesis","regulation_of_epithelial_cell_proliferation_involved_in_lung_morphogenesis"
"11583","http://purl.obolibrary.org/obo/UBERON_0010258","mesenchyme from rhombencephalic neural crest","Mesenchyme that develops_from a rhombencephalon neural crest.","class","UBERON_0010258","UBERON_0010258","mesenchyme_from_rhombencephalic_neural_crest","mesenchyme_from_rhombencephalic_neural_crest"
"11584","http://purl.obolibrary.org/obo/PATO_0001920","mislocalised ventrally","A positional quality inhering in a bearer by virtue of the bearer\'s being positioned towards the abdomen of an organism.","class","PATO_0001920","PATO_0001920","mislocalised_ventrally","mislocalised_ventrally"
"11585","http://purl.obolibrary.org/obo/GO_0045124","regulation of bone resorption","Any process that modulates the frequency, rate or extent of bone tissue loss (resorption).","class","GO_0045124","GO_0045124","regulation_of_bone_resorption","regulation_of_bone_resorption"
"11586","http://purl.obolibrary.org/obo/GO_0006860","extracellular amino acid transport","The directed extracellular movement of amino acids.","class","GO_0006860","GO_0006860","extracellular_amino_acid_transport","extracellular_amino_acid_transport"
"11587","http://purl.obolibrary.org/obo/GO_0021514","ventral spinal cord interneuron differentiation","The process in which neuroepithelial cells in the neural tube acquire specialized structural and/or functional features of ventral spinal cord interneurons. Ventral spinal cord interneurons are cells located in the ventral portion of the spinal cord that transmit signals between sensory and motor neurons and are required for reflexive responses. Differentiation includes the processes involved in commitment of a cell to a specific fate.","class","GO_0021514","GO_0021514","ventral_spinal_cord_interneuron_differentiation","ventral_spinal_cord_interneuron_differentiation"
"11588","http://purl.obolibrary.org/obo/PATO_0001568","","","class","PATO_0001568","PATO_0001568","[iri=""PATO_0001568""]","[iri=""PATO_0001568""]"
"11589","http://purl.obolibrary.org/obo/CL_1001609","muscle fibroblast","Fibroblast from muscle organ.","class","CL_1001609","CL_1001609","muscle_fibroblast","muscle_fibroblast"
"11590","http://purl.obolibrary.org/obo/GO_1904342","negative regulation of colon smooth muscle contraction","Any process that stops, prevents or reduces the frequency, rate or extent of colon smooth muscle contraction.","class","GO_1904342","GO_1904342","negative_regulation_of_colon_smooth_muscle_contraction","negative_regulation_of_colon_smooth_muscle_contraction"
"11591","http://purl.obolibrary.org/obo/CL_1000478","transitional myocyte of sinoatrial node","A transitional myocyte that is part of the sinoatrial node.","class","CL_1000478","CL_1000478","transitional_myocyte_of_sinoatrial_node","transitional_myocyte_of_sinoatrial_node"
"11592","http://purl.obolibrary.org/obo/GO_0002072","optic cup morphogenesis involved in camera-type eye development","The invagination of the optic vesicle to form two-walled indentations, the optic cups, that will go on to form the retina. This process begins with the optic vesicle becoming a two-walled structure and its subsequent shape changes. It does not include the fate commitment of cells to become the pigmented retina and the neural retina. An example of this process is found in Mus musculus.","class","GO_0002072","GO_0002072","optic_cup_morphogenesis_involved_in_camera-type_eye_development","optic_cup_morphogenesis_involved_in_camera-type_eye_development"
"11593","http://purl.obolibrary.org/obo/UBERON_0034932","epithelium of biliary system","The epithelial layer covering the biliary system. This includes the epithelium of the gallbladder (when present) as well as the intrahepatic and extrahepatic bile ducts.","class","UBERON_0034932","UBERON_0034932","epithelium_of_biliary_system","epithelium_of_biliary_system"
"11594","http://purl.obolibrary.org/obo/GO_0036094","small molecule binding","Binding to a small molecule, any low molecular weight, monomeric, non-encoded molecule.","class","GO_0036094","GO_0036094","small_molecule_binding","small_molecule_binding"
"11595","http://purl.obolibrary.org/obo/PR_P18181","CD48 antigen (mouse)","A CD48 molecule that is encoded in the genome of mouse.","class","PR_P18181","PR_P18181","CD48_antigen_(mouse)","CD48_antigen_(mouse)"
"11596","http://purl.obolibrary.org/obo/PATO_0045014","normal distance","A distance which is relatively normal or average.","class","PATO_0045014","PATO_0045014","normal_distance","normal_distance"
"11597","http://purl.obolibrary.org/obo/CL_0001066","erythroid progenitor cell, mammalian","A progenitor cell committed to the erythroid lineage. This cell is ter119-positive but lacks expression of other hematopoietic lineage markers (lin-negative).","class","CL_0001066","CL_0001066","erythroid_progenitor_cell,_mammalian","erythroid_progenitor_cell,_mammalian"
"11598","http://purl.obolibrary.org/obo/PATO_0000802","obsolete sensory function value","","class","PATO_0000802","PATO_0000802","obsolete_sensory_function_value","obsolete_sensory_function_value"
"11599","http://purl.obolibrary.org/obo/GO_0021555","midbrain-hindbrain boundary morphogenesis","The process in which the anatomical structure of the midbrain-hindbrain boundary is generated and organized. The midbrain-hindbrain domain of the embryonic brain is comprised of the mesencephalic vesicle and the first rhombencephalic vesicle at early somitogenesis stages. An organizing center at the boundary patterns the midbrain and hindbrain primordia of the neural plate.","class","GO_0021555","GO_0021555","midbrain-hindbrain_boundary_morphogenesis","midbrain-hindbrain_boundary_morphogenesis"
"11600","http://purl.obolibrary.org/obo/GO_0043467","regulation of generation of precursor metabolites and energy","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and the processes involved in the liberation of energy from these substances.","class","GO_0043467","GO_0043467","regulation_of_generation_of_precursor_metabolites_and_energy","regulation_of_generation_of_precursor_metabolites_and_energy"
"11601","http://purl.obolibrary.org/obo/PATO_0001733","evergreen (plant)","A quality inhering in a plant by virtue of the bearer\'s disposition to retain foliage.","class","PATO_0001733","PATO_0001733","evergreen_(plant)","evergreen_(plant)"
"11602","http://purl.obolibrary.org/obo/GO_1901210","regulation of cardiac chamber formation","Any process that modulates the frequency, rate or extent of cardiac chamber formation.","class","GO_1901210","GO_1901210","regulation_of_cardiac_chamber_formation","regulation_of_cardiac_chamber_formation"
"11603","http://purl.obolibrary.org/obo/PATO_0000988","obsolete relative consistency value","","class","PATO_0000988","PATO_0000988","obsolete_relative_consistency_value","obsolete_relative_consistency_value"
"11604","http://purl.obolibrary.org/obo/UBERON_0010375","pancreas dorsal primordium","","class","UBERON_0010375","UBERON_0010375","pancreas_dorsal_primordium","pancreas_dorsal_primordium"
"11605","http://purl.obolibrary.org/obo/PATO_0000179","obsolete body position","","class","PATO_0000179","PATO_0000179","obsolete_body_position","obsolete_body_position"
"11606","http://purl.obolibrary.org/obo/PATO_0000755","obsolete vocalization value","","class","PATO_0000755","PATO_0000755","obsolete_vocalization_value","obsolete_vocalization_value"
"11607","http://purl.obolibrary.org/obo/PATO_0001686","non-magnetic","A magnetic quality inhering in a bearer by virtue of the bearer\'s inability to exert magnitism.","class","PATO_0001686","PATO_0001686","non-magnetic","non-magnetic"
"11608","http://purl.obolibrary.org/obo/UBERON_0003061","blood island","Blood islands are structures in the developing embryo which lead to many different parts of the circulatory system. They primarily derive from plexuses formed from angioblasts. Within them, vacuoles appear through liquefaction of the central part of the syncytium into plasma. The lumen of the blood vessels thus formed is probably intracellular. The flattened cells at the periphery form the endothelium. The nucleated red blood corpuscles develop either from small masses of the original angioblast left attached to the inner wall of the lumen or directly from the flat endothelial cells. In either case the syncytial mass thus formed projects from and is attached to the wall of the vessel. Such a mass is known as a blood island and hemoglobin gradually accumulates within it. Later the cells on the surface round up, giving the mass a mulberry-like appearance. Then the red blood cells break loose and are carried away in the plasma. Such free blood cells continue to divide. Blood islands have been seen in the area vasculosa in the omphalomesenteric vein and arteries, and in the dorsal aorta[WP, unvetted].","class","UBERON_0003061","UBERON_0003061","blood_island","blood_island"
"11609","http://purl.obolibrary.org/obo/GO_0019219","regulation of nucleobase-containing compound metabolic process","Any cellular process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids.","class","GO_0019219","GO_0019219","regulation_of_nucleobase-containing_compound_metabolic_process","regulation_of_nucleobase-containing_compound_metabolic_process"
"11610","http://purl.obolibrary.org/obo/PATO_0001802","loose","A pattern quality inhering in a bearer by virtue of the bearer\'s not being compact or dense in arrangement.","class","PATO_0001802","PATO_0001802","loose","loose"
"11611","http://purl.obolibrary.org/obo/GO_1903531","negative regulation of secretion by cell","Any process that stops, prevents or reduces the frequency, rate or extent of secretion by cell.","class","GO_1903531","GO_1903531","negative_regulation_of_secretion_by_cell","negative_regulation_of_secretion_by_cell"
"11612","http://purl.obolibrary.org/obo/GO_0010837","regulation of keratinocyte proliferation","Any process that modulates the rate, frequency or extent of keratinocyte proliferation. Keratinocyte proliferation is the multiplication or reproduction of keratinocytes, resulting in the expansion of a cell population.","class","GO_0010837","GO_0010837","regulation_of_keratinocyte_proliferation","regulation_of_keratinocyte_proliferation"
"11613","http://purl.obolibrary.org/obo/GO_0043209","myelin sheath","An electrically insulating fatty layer that surrounds the axons of many neurons. It is an outgrowth of glial cells: Schwann cells supply the myelin for peripheral neurons while oligodendrocytes supply it to those of the central nervous system.","class","GO_0043209","GO_0043209","myelin_sheath","myelin_sheath"
"11614","http://purl.obolibrary.org/obo/PATO_0002500","ventrolaterally orientation","An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed ventrolaterally.","class","PATO_0002500","PATO_0002500","ventrolaterally_orientation","ventrolaterally_orientation"
"11615","http://purl.obolibrary.org/obo/UBERON_0000061","anatomical structure","Material anatomical entity that is a single connected structure with inherent 3D shape generated by coordinated expression of the organism\'s own genome.","class","UBERON_0000061","UBERON_0000061","anatomical_structure","anatomical_structure"
"11616","http://purl.obolibrary.org/obo/GO_0021720","superior olivary nucleus formation","The process that gives rise to the superior olivary nucleus. This process pertains to the initial formation of a structure from unspecified parts. In mice, the superior olivary nucleus is a small cylindrical mass on the dorsal surface of the lateral part of the trapezoid body of the pons, and it is situated immediately above the inferior olivary nucleus. It receives projections from the cochlear nucleus and thus is involved in the perception of sound.","class","GO_0021720","GO_0021720","superior_olivary_nucleus_formation","superior_olivary_nucleus_formation"
"11617","http://purl.obolibrary.org/obo/GO_0042078","germ-line stem cell division","The self-renewing division of a germline stem cell to produce a daughter stem cell and a daughter germ cell, which will divide to form the gametes.","class","GO_0042078","GO_0042078","germ-line_stem_cell_division","germ-line_stem_cell_division"
"11618","http://purl.obolibrary.org/obo/PATO_0070007","Martinotti morphology","A cell morphology that inheres in neurons which are large and non-spiny, with dendrites radiating in a multipolar or bitufted pattern, often favouring the descending side, and axons that ascend directly from the superficial side of the soma, and travel upward without branching.","class","PATO_0070007","PATO_0070007","Martinotti_morphology","Martinotti_morphology"
"11619","http://purl.obolibrary.org/obo/UBERON_0001070","external carotid artery","A terminal branch of the left or right common carotid artery which supplies oxygenated blood to to the throat, neck glands, tongue, face, mouth, ear, scalp and dura mater of the meninges[MP].","class","UBERON_0001070","UBERON_0001070","external_carotid_artery","external_carotid_artery"
"11620","http://purl.obolibrary.org/obo/UBERON_0006914","squamous epithelium","An epithelium characterised by its most superficial layer consisting of squamous epithelial cells.","class","UBERON_0006914","UBERON_0006914","squamous_epithelium","squamous_epithelium"
"11621","http://purl.obolibrary.org/obo/CDAO_0000074","TreeFormat","","class","CDAO_0000074","CDAO_0000074","TreeFormat","TreeFormat"
"11622","http://purl.obolibrary.org/obo/GO_0032990","cell part morphogenesis","The process in which the anatomical structures of a cell part are generated and organized.","class","GO_0032990","GO_0032990","cell_part_morphogenesis","cell_part_morphogenesis"
"11623","http://purl.obolibrary.org/obo/AISM_0000075","cuticle of tibia","The cuticle of the segment of a leg attached to the distal margin of the femur by the femoro-tibial conjunctiva and to the proximal margin of the tarsus by the tibio-tarsal conjunctiva.","class","AISM_0000075","AISM_0000075","cuticle_of_tibia","cuticle_of_tibia"
"11624","http://purl.obolibrary.org/obo/NCBITaxon_6243","Rhabditidae","","class","NCBITaxon_6243","NCBITaxon_6243","Rhabditidae","Rhabditidae"
"11625","http://purl.obolibrary.org/obo/AISM_0004092","abdominal tergite IV-abdominal tergite V conjunctiva","The conjunctiva of the insect abdomen that connects the abdominal tergite IV and the abdominal tergite V.","class","AISM_0004092","AISM_0004092","abdominal_tergite_IV-abdominal_tergite_V_conjunctiva","abdominal_tergite_IV-abdominal_tergite_V_conjunctiva"
"11626","http://purl.obolibrary.org/obo/GO_0051059","NF-kappaB binding","Binding to NF-kappaB, a transcription factor for eukaryotic RNA polymerase II promoters.","class","GO_0051059","GO_0051059","NF-kappaB_binding","NF-kappaB_binding"
"11627","http://purl.obolibrary.org/obo/PATO_0000538","obsolete alkali sensitivity value","","class","PATO_0000538","PATO_0000538","obsolete_alkali_sensitivity_value","obsolete_alkali_sensitivity_value"
"11628","http://purl.obolibrary.org/obo/GO_1905772","positive regulation of mesodermal cell differentiation","Any process that activates or increases the frequency, rate or extent of mesodermal cell differentiation.","class","GO_1905772","GO_1905772","positive_regulation_of_mesodermal_cell_differentiation","positive_regulation_of_mesodermal_cell_differentiation"
"11629","http://purl.obolibrary.org/obo/PATO_0000726","obsolete autonomic function value","","class","PATO_0000726","PATO_0000726","obsolete_autonomic_function_value","obsolete_autonomic_function_value"
"11630","http://purl.obolibrary.org/obo/GO_0046672","positive regulation of compound eye retinal cell programmed cell death","Any process that activates or increases the frequency, rate or extent of programmed cell death that occurs in the compound eye retina.","class","GO_0046672","GO_0046672","positive_regulation_of_compound_eye_retinal_cell_programmed_cell_death","positive_regulation_of_compound_eye_retinal_cell_programmed_cell_death"
"11631","http://purl.obolibrary.org/obo/PATO_0002107","peripheral","A positional quality inhering in a bearer by virtue of the bearer\'s being at the edge or boundary of a related entity.","class","PATO_0002107","PATO_0002107","peripheral","peripheral"
"11632","http://purl.obolibrary.org/obo/UBERON_0004491","cardiac muscle tissue of interatrial septum","A portion of cardiac muscle tissue that is part of a interatrial septum [Automatically generated definition].","class","UBERON_0004491","UBERON_0004491","cardiac_muscle_tissue_of_interatrial_septum","cardiac_muscle_tissue_of_interatrial_septum"
"11633","http://purl.obolibrary.org/obo/PR_000001945","transferrin receptor protein 1","A protein that is a translation product of the human TFRC gene or a 1:1 ortholog thereof.","class","PR_000001945","PR_000001945","transferrin_receptor_protein_1","transferrin_receptor_protein_1"
"11634","http://purl.obolibrary.org/obo/PATO_0002240","teardrop-shaped","A convex 3-D shape quality inhering in a bearer by virtue of the bearer\'s shape resembling falling drop.","class","PATO_0002240","PATO_0002240","teardrop-shaped","teardrop-shaped"
"11635","http://purl.obolibrary.org/obo/CHEBI_33709","amino acid","A carboxylic acid containing one or more amino groups.","class","CHEBI_33709","CHEBI_33709","amino_acid","amino_acid"
"11636","http://purl.obolibrary.org/obo/GO_0048318","axial mesoderm development","The process whose specific outcome is the progression of the axial mesoderm over time, from its formation to the mature structure. The axial mesoderm includes the prechordal mesoderm and the chordamesoderm. It gives rise to the prechordal plate and to the notochord.","class","GO_0048318","GO_0048318","axial_mesoderm_development","axial_mesoderm_development"
"11637","http://purl.obolibrary.org/obo/AISM_0004125","cuticle of prothorax","The region of the cuticle of the insect thorax that is anteriorly connected to the head by the neck membrane, posteriorly connected to the mesothorax by the prothorax-mesothorax conjunctiva, and contains the pronotum, the propeluron, the prosternum and one pair of legs.","class","AISM_0004125","AISM_0004125","cuticle_of_prothorax","cuticle_of_prothorax"
"11638","http://purl.obolibrary.org/obo/UBERON_0004733","segmental subdivision of hindbrain","An organ subunit that is part of a hindbrain [Automatically generated definition].","class","UBERON_0004733","UBERON_0004733","segmental_subdivision_of_hindbrain","segmental_subdivision_of_hindbrain"
"11639","http://purl.obolibrary.org/obo/GO_0032412","regulation of ion transmembrane transporter activity","Any process that modulates the activity of an ion transporter.","class","GO_0032412","GO_0032412","regulation_of_ion_transmembrane_transporter_activity","regulation_of_ion_transmembrane_transporter_activity"
"11640","http://purl.obolibrary.org/obo/UBERON_0034995","jaw mesenchyme","Mesenchyme that is part of a developing jaw [Automatically generated definition].","class","UBERON_0034995","UBERON_0034995","jaw_mesenchyme","jaw_mesenchyme"
"11641","http://purl.obolibrary.org/obo/CDAO_0000045","Standard","","class","CDAO_0000045","CDAO_0000045","Standard","Standard"
"11642","http://purl.obolibrary.org/obo/GO_0045787","positive regulation of cell cycle","Any process that activates or increases the rate or extent of progression through the cell cycle.","class","GO_0045787","GO_0045787","positive_regulation_of_cell_cycle","positive_regulation_of_cell_cycle"
"11643","http://purl.obolibrary.org/obo/UBERON_0000017","exocrine pancreas","The part of the pancreas that is part of the exocrine system and which produces and store zymogens of digestive enzymes, such as chymotrypsinogen and trypsinogen in the acinar cells [GO].","class","UBERON_0000017","UBERON_0000017","exocrine_pancreas","exocrine_pancreas"
"11644","http://purl.obolibrary.org/obo/PATO_0000843","obsolete relative auditory threshold value","","class","PATO_0000843","PATO_0000843","obsolete_relative_auditory_threshold_value","obsolete_relative_auditory_threshold_value"
"11645","http://purl.obolibrary.org/obo/PATO_0001774","polyphasic","A quality inhering in a bearer by virtue of the bearer\'s having or existing in many phases.","class","PATO_0001774","PATO_0001774","polyphasic","polyphasic"
"11646","http://purl.obolibrary.org/obo/CHEBI_35223","catalyst","A substance that increases the rate of a reaction without modifying the overall standard Gibbs energy change in the reaction.","class","CHEBI_35223","CHEBI_35223","catalyst","catalyst"
"11647","http://purl.obolibrary.org/obo/PATO_0000349","obsolete carbohydrate composition value","","class","PATO_0000349","PATO_0000349","obsolete_carbohydrate_composition_value","obsolete_carbohydrate_composition_value"
"11648","http://purl.obolibrary.org/obo/PATO_0000772","indifference","A preference quality in a bearer by virtue of the bearer\'s having no preference to a perceived stimulus.","class","PATO_0000772","PATO_0000772","indifference","indifference"
"11649","http://purl.obolibrary.org/obo/GO_0001936","regulation of endothelial cell proliferation","Any process that modulates the frequency, rate, or extent of endothelial cell proliferation.","class","GO_0001936","GO_0001936","regulation_of_endothelial_cell_proliferation","regulation_of_endothelial_cell_proliferation"
"11650","http://purl.obolibrary.org/obo/CL_0000889","myeloid suppressor cell","An immature myeloid leukocyte of heterogeneous phenotype found particularly in cancer and sepsis patients that is capable of suppressing activity of T cells in ex vivo assays. This cell type is CD45-positive, CD11b-positive.","class","CL_0000889","CL_0000889","myeloid_suppressor_cell","myeloid_suppressor_cell"
"11651","http://purl.obolibrary.org/obo/CL_0000037","hematopoietic stem cell","A stem cell from which all cells of the lymphoid and myeloid lineages develop, including blood cells and cells of the immune system. Hematopoietic stem cells lack cell markers of effector cells (lin-negative). Lin-negative is defined by lacking one or more of the following cell surface markers: CD2, CD3 epsilon, CD4, CD5 ,CD8 alpha chain, CD11b, CD14, CD19, CD20, CD56, ly6G, ter119.","class","CL_0000037","CL_0000037","hematopoietic_stem_cell","hematopoietic_stem_cell"
"11652","http://purl.obolibrary.org/obo/CL_0011108","colon epithelial cell","Epithelial cell that is part of the colon epithelium.","class","CL_0011108","CL_0011108","colon_epithelial_cell","colon_epithelial_cell"
"11653","http://purl.obolibrary.org/obo/GO_0098656","anion transmembrane transport","The process in which an anion is transported across a membrane.","class","GO_0098656","GO_0098656","anion_transmembrane_transport","anion_transmembrane_transport"
"11654","http://purl.obolibrary.org/obo/GO_0002520","immune system development","The process whose specific outcome is the progression of an organismal system whose objective is to provide calibrated responses by an organism to a potential internal or invasive threat, over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process.","class","GO_0002520","GO_0002520","immune_system_development","immune_system_development"
"11655","http://purl.obolibrary.org/obo/GO_0042166","acetylcholine binding","Binding to acetylcholine, an acetic acid ester of the organic base choline that functions as a neurotransmitter, released at the synapses of parasympathetic nerves and at neuromuscular junctions.","class","GO_0042166","GO_0042166","acetylcholine_binding","acetylcholine_binding"
"11656","http://purl.obolibrary.org/obo/GO_0060468","prevention of polyspermy","The negative regulation of fertilization process that takes place as part of egg activation, ensuring that only a single sperm fertilizes the egg.","class","GO_0060468","GO_0060468","prevention_of_polyspermy","prevention_of_polyspermy"
"11657","http://purl.obolibrary.org/obo/UBERON_0006538","respiratory system fluid/secretion","A portion of organism substance that secreted_by a respiratory system.","class","UBERON_0006538","UBERON_0006538","respiratory_system_fluid/secretion","respiratory_system_fluid/secretion"
"11658","http://purl.obolibrary.org/obo/CL_1000361","transitional myocyte of interatrial septum","A transitional myocyte that is part of the interatrial septum.","class","CL_1000361","CL_1000361","transitional_myocyte_of_interatrial_septum","transitional_myocyte_of_interatrial_septum"
"11659","http://purl.obolibrary.org/obo/GO_0046914","transition metal ion binding","Binding to a transition metal ions; a transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver.","class","GO_0046914","GO_0046914","transition_metal_ion_binding","transition_metal_ion_binding"
"11660","http://purl.obolibrary.org/obo/UBERON_0010336","mandibular process mesenchyme from neural crest","Mesenchyme that develops_from a neural crest and is part of a mandibular process mesenchyme.","class","UBERON_0010336","UBERON_0010336","mandibular_process_mesenchyme_from_neural_crest","mandibular_process_mesenchyme_from_neural_crest"
"11661","http://purl.obolibrary.org/obo/PATO_0001240","","","class","PATO_0001240","PATO_0001240","[iri=""PATO_0001240""]","[iri=""PATO_0001240""]"
"11662","http://purl.obolibrary.org/obo/AISM_0000163","discrimen","The longitudinal (parallel to antero-posterior axis) sulcus that corresponds to the discrimenal lamella.","class","AISM_0000163","AISM_0000163","discrimen","discrimen"
"11663","http://purl.obolibrary.org/obo/GO_0070997","neuron death","The process of cell death in a neuron.","class","GO_0070997","GO_0070997","neuron_death","neuron_death"
"11664","http://purl.obolibrary.org/obo/AISM_0002054","submentomental muscle","The cranio-labial muscle that is attached to the submentum and the mentum.","class","AISM_0002054","AISM_0002054","submentomental_muscle","submentomental_muscle"
"11665","http://purl.obolibrary.org/obo/GO_0051147","regulation of muscle cell differentiation","Any process that modulates the frequency, rate or extent of muscle cell differentiation.","class","GO_0051147","GO_0051147","regulation_of_muscle_cell_differentiation","regulation_of_muscle_cell_differentiation"
